815520,693,693,44704,10209,藤岡市
815521,11020,11020,44705,10202,高崎市
815522,4,4,44705,10202,高崎市
815530,57,57,44706,10201,前橋市
815523,61,61,44706,10201,前橋市
815523,6755,6755,44706,10202,高崎市
815524,1287,1287,44706,10202,高崎市
815525,2,2,44706,10202,高崎市
815526,215,215,44706,10202,高崎市
815527,15,15,44706,10202,高崎市
815528,383,383,44706,10202,高崎市
815529,222,222,44706,10202,高崎市
815530,19,19,44706,10202,高崎市
815533,121,121,44707,10202,高崎市
815534,201,201,44707,10202,高崎市
815535,7,7,44707,10202,高崎市
815531,2592,2592,44707,10202,高崎市
815532,2790,2790,44707,10202,高崎市
815536,2690,2690,44708,10202,高崎市
815537,656,656,44708,10202,高崎市
815538,953,953,44708,10202,高崎市
815540,122,122,44708,10202,高崎市
815541,312,312,44708,10202,高崎市
815542,9,9,44708,10202,高崎市
815543,41,41,44708,10202,高崎市
815539,233,233,44708,10209,藤岡市
815544,6126,6126,44709,10201,前橋市
815545,262,262,44709,10201,前橋市
815546,7881,7881,44710,10201,前橋市
815547,3628,3628,44711,10201,前橋市
815548,327,327,44711,10201,前橋市
815549,32,32,44711,10201,前橋市
815550,11,11,44711,10201,前橋市
815553,2,2,44712,10201,前橋市
815554,29,29,44712,10201,前橋市
815555,3,3,44712,10201,前橋市
815556,3,3,44712,10201,前橋市
815557,822,822,44712,10201,前橋市
815558,352,352,44712,10201,前橋市
815559,114,114,44712,10201,前橋市
815560,178,178,44712,10201,前橋市
815551,3993,3993,44712,10201,前橋市
815561,147,147,44712,10201,前橋市
815562,247,247,44712,10201,前橋市
815552,1042,1042,44712,10201,前橋市
815563,22,22,44712,10201,前橋市
815563,43,43,44712,10202,高崎市
815551,444,444,44712,10202,高崎市
815564,2146,2146,44713,11202,熊谷市
815566,737,737,44713,11202,熊谷市
815567,3087,3087,44713,11202,熊谷市
815564,23,23,44713,11218,深谷市
815565,4,4,44713,11218,深谷市
815567,3,3,44713,11218,深谷市
815568,18424,18424,44714,11202,熊谷市
815569,19,19,44714,11202,熊谷市
815570,36,36,44714,11202,熊谷市
815575,25,25,44715,10523,邑楽郡千代田町
815571,394,394,44715,11202,熊谷市
815571,1672,1672,44715,11206,行田市
815572,5923,5923,44715,11206,行田市
815573,53,53,44715,11206,行田市
815574,8,8,44715,11206,行田市
815576,8,8,44715,11216,羽生市
815577,26,26,44715,11216,羽生市
815571,126,126,44715,11217,鴻巣市
815582,3,3,44716,11206,行田市
815580,4032,4032,44716,11217,鴻巣市
815581,82,82,44716,11217,鴻巣市
815582,163,163,44716,11217,鴻巣市
815578,15815,15815,44716,11217,鴻巣市
815579,413,413,44716,11217,鴻巣市
815583,8370,8370,44717,9201,宇都宮市
815584,1248,1248,44717,9201,宇都宮市
815585,648,648,44717,9201,宇都宮市
815586,129,129,44717,9201,宇都宮市
815587,93,93,44717,9201,宇都宮市
815588,142,142,44717,9201,宇都宮市
815589,99,99,44717,9201,宇都宮市
815590,16754,16754,44718,9201,宇都宮市
815591,121,121,44718,9201,宇都宮市
815592,327,327,44718,9201,宇都宮市
815593,332,332,44718,9201,宇都宮市
815594,203,203,44718,9201,宇都宮市
815595,149,149,44718,9201,宇都宮市
815597,18,18,44718,9201,宇都宮市
815598,11,11,44718,9201,宇都宮市
815596,4,4,44718,9361,下都賀郡壬生町
815600,42,42,44719,9201,宇都宮市
815599,10241,10241,44719,9201,宇都宮市
815601,5712,5712,44720,9201,宇都宮市
815602,2489,2489,44720,9201,宇都宮市
815603,8,8,44720,9201,宇都宮市
815604,162,162,44720,9201,宇都宮市
815605,7,7,44720,9201,宇都宮市
815606,199,199,44720,9201,宇都宮市
815601,1,1,44720,12228,四街道市
815607,712,712,44721,9201,宇都宮市
815608,38,38,44721,9209,真岡市
815609,14,14,44721,9345,芳賀郡芳賀町
815611,260,260,44722,9201,宇都宮市
815612,1115,1115,44722,9201,宇都宮市
815613,92,92,44722,9201,宇都宮市
815610,512,512,44722,9301,河内郡上三川町
815611,37,37,44722,9301,河内郡上三川町
815614,58,58,44722,9301,河内郡上三川町
815619,35,35,44723,8220,つくば市
815615,500,500,44723,8220,つくば市
815616,4027,4027,44723,8220,つくば市
815618,3466,3466,44723,8220,つくば市
815616,6,6,44723,8235,つくばみらい市
815617,2747,2747,44723,8235,つくばみらい市
815630,177,177,44724,8220,つくば市
815620,856,856,44724,8220,つくば市
815621,39,39,44724,8220,つくば市
815622,10,10,44724,8220,つくば市
815623,286,286,44724,8220,つくば市
815624,1163,1163,44724,8220,つくば市
815625,387,387,44724,8220,つくば市
815626,1168,1168,44724,8220,つくば市
815627,1384,1384,44724,8220,つくば市
815629,144,144,44724,8220,つくば市
815631,1277,1277,44725,8220,つくば市
815632,3172,3172,44726,8220,つくば市
815633,1888,1888,44726,8220,つくば市
815634,2832,2832,44726,8220,つくば市
815641,624,624,44727,8220,つくば市
815635,3176,3176,44727,8220,つくば市
815636,6,6,44727,8220,つくば市
815637,26,26,44727,8220,つくば市
815638,134,134,44727,8220,つくば市
815639,367,367,44727,8220,つくば市
815640,245,245,44727,8220,つくば市
815642,8,8,44728,12211,成田市
815643,16,16,44728,12211,成田市
815644,221,221,44728,12211,成田市
815645,4663,4663,44728,12211,成田市
815646,19,19,44728,12211,成田市
815647,3,3,44728,12211,成田市
815648,2,2,44728,12211,成田市
815650,240,240,44728,12211,成田市
815649,6,6,44728,12329,印旛郡栄町
815652,14,14,44729,12212,佐倉市
815653,1101,1101,44729,12212,佐倉市
815654,4484,4484,44729,12212,佐倉市
815655,2,2,44729,12212,佐倉市
815653,22,22,44729,12228,四街道市
815651,4177,4177,44729,12228,四街道市
815656,4125,4125,44730,12212,佐倉市
815656,7169,7169,44730,12221,八千代市
815657,3313,3313,44731,12104,千葉市若葉区
815658,75,75,44731,12104,千葉市若葉区
815659,2312,2312,44731,12104,千葉市若葉区
815662,5894,5894,44732,12211,成田市
815672,1,1,44732,12211,成田市
815664,810,810,44732,12211,成田市
815674,30,30,44732,12211,成田市
815665,15,15,44732,12211,成田市
815666,37,37,44732,12211,成田市
815667,22,22,44732,12211,成田市
815660,9,9,44732,12233,富里市
815668,10,10,44732,12233,富里市
815661,14,14,44732,12233,富里市
815662,715,715,44732,12233,富里市
815662,74,74,44732,12322,印旛郡酒々井町
815669,1,1,44732,12347,香取郡多古町
815663,4,4,44732,12347,香取郡多古町
815671,4,4,44732,12409,山武郡芝山町
815672,8,8,44732,12409,山武郡芝山町
815673,9,9,44732,12409,山武郡芝山町
815665,3,3,44732,12409,山武郡芝山町
815675,4317,4317,44733,12322,印旛郡酒々井町
815676,57,57,44733,12322,印旛郡酒々井町
815677,2,2,44734,12103,千葉市稲毛区
815677,0,0,44734,12211,成田市
815677,14842,14842,44734,12228,四街道市
815678,16293,16293,44735,12211,成田市
815679,12745,12745,44736,12212,佐倉市
815680,7223,7223,44736,12212,佐倉市
815681,8412,8412,44737,12221,八千代市
815682,1,1,44738,12102,千葉市花見川区
815682,7527,7527,44738,12221,八千代市
815683,11651,11651,44739,12212,佐倉市
